 arcs[0].from = 1, arcs[0].to = 22, arcs[0].capacity = 10, arcs[0].cost = 0, arcs[0].flow = 0, arcs[0].mate = 152, 
 arcs[153].from = 13, arcs[153].to = 1, arcs[153].capacity = 0, arcs[153].cost = 0, arcs[153].flow = 0, arcs[153].mate = 1, 
 arcs[154].from = 18, arcs[154].to = 2, arcs[154].capacity = 0, arcs[154].cost = 0, arcs[154].flow = 0, arcs[154].mate = 2, 
 arcs[155].from = 9, arcs[155].to = 2, arcs[155].capacity = 0, arcs[155].cost = 0, arcs[155].flow = 0, arcs[155].mate = 3, 
 arcs[156].from = 20, arcs[156].to = 2, arcs[156].capacity = 0, arcs[156].cost = 0, arcs[156].flow = 0, arcs[156].mate = 4, 
 arcs[157].from = 25, arcs[157].to = 3, arcs[157].capacity = 0, arcs[157].cost = 0, arcs[157].flow = 0, arcs[157].mate = 5, 
 arcs[158].from = 10, arcs[158].to = 4, arcs[158].capacity = 0, arcs[158].cost = 0, arcs[158].flow = 0, arcs[158].mate = 6, 
 arcs[159].from = 27, arcs[159].to = 6, arcs[159].capacity = 0, arcs[159].cost = 0, arcs[159].flow = 0, arcs[159].mate = 7, 
 arcs[160].from = 18, arcs[160].to = 6, arcs[160].capacity = 0, arcs[160].cost = 0, arcs[160].flow = 0, arcs[160].mate = 8, 
 arcs[161].from = 23, arcs[161].to = 7, arcs[161].capacity = 0, arcs[161].cost = 0, arcs[161].flow = 0, arcs[161].mate = 9, 
 arcs[162].from = 14, arcs[162].to = 7, arcs[162].capacity = 0, arcs[162].cost = 0, arcs[162].flow = 0, arcs[162].mate = 10, 
 arcs[163].from = 25, arcs[163].to = 7, arcs[163].capacity = 0, arcs[163].cost = 0, arcs[163].flow = 0, arcs[163].mate = 11, 
 arcs[164].from = 30, arcs[164].to = 8, arcs[164].capacity = 0, arcs[164].cost = 0, arcs[164].flow = 0, arcs[164].mate = 12, 
 arcs[165].from = 15, arcs[165].to = 9, arcs[165].capacity = 0, arcs[165].cost = 0, arcs[165].flow = 0, arcs[165].mate = 13, 
 arcs[166].from = 32, arcs[166].to = 11, arcs[166].capacity = 0, arcs[166].cost = 0, arcs[166].flow = 0, arcs[166].mate = 14, 
 arcs[167].from = 23, arcs[167].to = 11, arcs[167].capacity = 0, arcs[167].cost = 0, arcs[167].flow = 0, arcs[167].mate = 15, 
 arcs[168].from = 28, arcs[168].to = 12, arcs[168].capacity = 0, arcs[168].cost = 0, arcs[168].flow = 0, arcs[168].mate = 16, 
 arcs[169].from = 19, arcs[169].to = 12, arcs[169].capacity = 0, arcs[169].cost = 0, arcs[169].flow = 0, arcs[169].mate = 17, 
 arcs[170].from = 30, arcs[170].to = 12, arcs[170].capacity = 0, arcs[170].cost = 0, arcs[170].flow = 0, arcs[170].mate = 18, 
 arcs[171].from = 35, arcs[171].to = 13, arcs[171].capacity = 0, arcs[171].cost = 0, arcs[171].flow = 0, arcs[171].mate = 19, 
 arcs[172].from = 20, arcs[172].to = 14, arcs[172].capacity = 0, arcs[172].cost = 0, arcs[172].flow = 0, arcs[172].mate = 20, 
 arcs[173].from = 37, arcs[173].to = 16, arcs[173].capacity = 0, arcs[173].cost = 0, arcs[173].flow = 0, arcs[173].mate = 21, 
 arcs[174].from = 28, arcs[174].to = 16, arcs[174].capacity = 0, arcs[174].cost = 0, arcs[174].flow = 0, arcs[174].mate = 22, 
 arcs[175].from = 33, arcs[175].to = 17, arcs[175].capacity = 0, arcs[175].cost = 0, arcs[175].flow = 0, arcs[175].mate = 23, 
 arcs[176].from = 24, arcs[176].to = 17, arcs[176].capacity = 0, arcs[176].cost = 0, arcs[176].flow = 0, arcs[176].mate = 24, 
 arcs[177].from = 35, arcs[177].to = 17, arcs[177].capacity = 0, arcs[177].cost = 0, arcs[177].flow = 0, arcs[177].mate = 25, 
 arcs[178].from = 40, arcs[178].to = 18, arcs[178].capacity = 0, arcs[178].cost = 0, arcs[178].flow = 0, arcs[178].mate = 26, 
 arcs[179].from = 25, arcs[179].to = 19, arcs[179].capacity = 0, arcs[179].cost = 0, arcs[179].flow = 0, arcs[179].mate = 27, 
 arcs[180].from = 42, arcs[180].to = 21, arcs[180].capacity = 0, arcs[180].cost = 0, arcs[180].flow = 0, arcs[180].mate = 28, 
 arcs[181].from = 33, arcs[181].to = 21, arcs[181].capacity = 0, arcs[181].cost = 0, arcs[181].flow = 0, arcs[181].mate = 29, 
 arcs[182].from = 38, arcs[182].to = 22, arcs[182].capacity = 0, arcs[182].cost = 0, arcs[182].flow = 0, arcs[182].mate = 30, 
 arcs[183].from = 29, arcs[183].to = 22, arcs[183].capacity = 0, arcs[183].cost = 0, arcs[183].flow = 0, arcs[183].mate = 31, 
 arcs[184].from = 40, arcs[184].to = 22, arcs[184].capacity = 0, arcs[184].cost = 0, arcs[184].flow = 0, arcs[184].mate = 32, 
 arcs[185].from = 45, arcs[185].to = 23, arcs[185].capacity = 0, arcs[185].cost = 0, arcs[185].flow = 0, arcs[185].mate = 33, 
 arcs[186].from = 30, arcs[186].to = 24, arcs[186].capacity = 0, arcs[186].cost = 0, arcs[186].flow = 0, arcs[186].mate = 34, 
 arcs[187].from = 47, arcs[187].to = 26, arcs[187].capacity = 0, arcs[187].cost = 0, arcs[187].flow = 0, arcs[187].mate = 35, 
 arcs[188].from = 38, arcs[188].to = 26, arcs[188].capacity = 0, arcs[188].cost = 0, arcs[188].flow = 0, arcs[188].mate = 36, 
 arcs[189].from = 43, arcs[189].to = 27, arcs[189].capacity = 0, arcs[189].cost = 0, arcs[189].flow = 0, arcs[189].mate = 37, 
 arcs[190].from = 34, arcs[190].to = 27, arcs[190].capacity = 0, arcs[190].cost = 0, arcs[190].flow = 0, arcs[190].mate = 38, 
 arcs[191].from = 45, arcs[191].to = 27, arcs[191].capacity = 0, arcs[191].cost = 0, arcs[191].flow = 0, arcs[191].mate = 39, 
 arcs[192].from = 50, arcs[192].to = 28, arcs[192].capacity = 0, arcs[192].cost = 0, arcs[192].flow = 0, arcs[192].mate = 40, 
 arcs[193].from = 35, arcs[193].to = 29, arcs[193].capacity = 0, arcs[193].cost = 0, arcs[193].flow = 0, arcs[193].mate = 41, 
 arcs[194].from = 52, arcs[194].to = 31, arcs[194].capacity = 0, arcs[194].cost = 0, arcs[194].flow = 0, arcs[194].mate = 42, 
 arcs[195].from = 43, arcs[195].to = 31, arcs[195].capacity = 0, arcs[195].cost = 0, arcs[195].flow = 0, arcs[195].mate = 43, 
 arcs[196].from = 48, arcs[196].to = 32, arcs[196].capacity = 0, arcs[196].cost = 0, arcs[196].flow = 0, arcs[196].mate = 44, 
 arcs[197].from = 39, arcs[197].to = 32, arcs[197].capacity = 0, arcs[197].cost = 0, arcs[197].flow = 0, arcs[197].mate = 45, 
 arcs[198].from = 50, arcs[198].to = 32, arcs[198].capacity = 0, arcs[198].cost = 0, arcs[198].flow = 0, arcs[198].mate = 46, 
 arcs[199].from = 55, arcs[199].to = 33, arcs[199].capacity = 0, arcs[199].cost = 0, arcs[199].flow = 0, arcs[199].mate = 47, 
 arcs[200].from = 40, arcs[200].to = 34, arcs[200].capacity = 0, arcs[200].cost = 0, arcs[200].flow = 0, arcs[200].mate = 48, 
 arcs[201].from = 57, arcs[201].to = 36, arcs[201].capacity = 0, arcs[201].cost = 0, arcs[201].flow = 0, arcs[201].mate = 49, 
 arcs[202].from = 48, arcs[202].to = 36, arcs[202].capacity = 0, arcs[202].cost = 0, arcs[202].flow = 0, arcs[202].mate = 50, 
 arcs[203].from = 53, arcs[203].to = 37, arcs[203].capacity = 0, arcs[203].cost = 0, arcs[203].flow = 0, arcs[203].mate = 51, 
 arcs[204].from = 44, arcs[204].to = 37, arcs[204].capacity = 0, arcs[204].cost = 0, arcs[204].flow = 0, arcs[204].mate = 52, 
 arcs[205].from = 55, arcs[205].to = 37, arcs[205].capacity = 0, arcs[205].cost = 0, arcs[205].flow = 0, arcs[205].mate = 53, 
 arcs[206].from = 60, arcs[206].to = 38, arcs[206].capacity = 0, arcs[206].cost = 0, arcs[206].flow = 0, arcs[206].mate = 54, 
 arcs[207].from = 45, arcs[207].to = 39, arcs[207].capacity = 0, arcs[207].cost = 0, arcs[207].flow = 0, arcs[207].mate = 55, 
 arcs[208].from = 62, arcs[208].to = 41, arcs[208].capacity = 0, arcs[208].cost = 0, arcs[208].flow = 0, arcs[208].mate = 56, 
 arcs[209].from = 53, arcs[209].to = 41, arcs[209].capacity = 0, arcs[209].cost = 0, arcs[209].flow = 0, arcs[209].mate = 57, 
 arcs[210].from = 58, arcs[210].to = 42, arcs[210].capacity = 0, arcs[210].cost = 0, arcs[210].flow = 0, arcs[210].mate = 58, 
 arcs[211].from = 49, arcs[211].to = 42, arcs[211].capacity = 0, arcs[211].cost = 0, arcs[211].flow = 0, arcs[211].mate = 59, 
 arcs[212].from = 60, arcs[212].to = 42, arcs[212].capacity = 0, arcs[212].cost = 0, arcs[212].flow = 0, arcs[212].mate = 60, 
 arcs[213].from = 65, arcs[213].to = 43, arcs[213].capacity = 0, arcs[213].cost = 0, arcs[213].flow = 0, arcs[213].mate = 61, 
 arcs[214].from = 50, arcs[214].to = 44, arcs[214].capacity = 0, arcs[214].cost = 0, arcs[214].flow = 0, arcs[214].mate = 62, 
 arcs[215].from = 67, arcs[215].to = 46, arcs[215].capacity = 0, arcs[215].cost = 0, arcs[215].flow = 0, arcs[215].mate = 63, 
 arcs[216].from = 58, arcs[216].to = 46, arcs[216].capacity = 0, arcs[216].cost = 0, arcs[216].flow = 0, arcs[216].mate = 64, 
 arcs[217].from = 63, arcs[217].to = 47, arcs[217].capacity = 0, arcs[217].cost = 0, arcs[217].flow = 0, arcs[217].mate = 65, 
 arcs[218].from = 54, arcs[218].to = 47, arcs[218].capacity = 0, arcs[218].cost = 0, arcs[218].flow = 0, arcs[218].mate = 66, 
 arcs[219].from = 65, arcs[219].to = 47, arcs[219].capacity = 0, arcs[219].cost = 0, arcs[219].flow = 0, arcs[219].mate = 67, 
 arcs[220].from = 70, arcs[220].to = 48, arcs[220].capacity = 0, arcs[220].cost = 0, arcs[220].flow = 0, arcs[220].mate = 68, 
 arcs[221].from = 55, arcs[221].to = 49, arcs[221].capacity = 0, arcs[221].cost = 0, arcs[221].flow = 0, arcs[221].mate = 69, 
 arcs[222].from = 72, arcs[222].to = 51, arcs[222].capacity = 0, arcs[222].cost = 0, arcs[222].flow = 0, arcs[222].mate = 70, 
 arcs[223].from = 63, arcs[223].to = 51, arcs[223].capacity = 0, arcs[223].cost = 0, arcs[223].flow = 0, arcs[223].mate = 71, 
 arcs[224].from = 68, arcs[224].to = 52, arcs[224].capacity = 0, arcs[224].cost = 0, arcs[224].flow = 0, arcs[224].mate = 72, 
 arcs[225].from = 59, arcs[225].to = 52, arcs[225].capacity = 0, arcs[225].cost = 0, arcs[225].flow = 0, arcs[225].mate = 73, 
 arcs[226].from = 70, arcs[226].to = 52, arcs[226].capacity = 0, arcs[226].cost = 0, arcs[226].flow = 0, arcs[226].mate = 74, 
 arcs[227].from = 75, arcs[227].to = 53, arcs[227].capacity = 0, arcs[227].cost = 0, arcs[227].flow = 0, arcs[227].mate = 75, 
 arcs[228].from = 60, arcs[228].to = 54, arcs[228].capacity = 0, arcs[228].cost = 0, arcs[228].flow = 0, arcs[228].mate = 76, 
 arcs[229].from = 77, arcs[229].to = 56, arcs[229].capacity = 0, arcs[229].cost = 0, arcs[229].flow = 0, arcs[229].mate = 77, 
 arcs[230].from = 68, arcs[230].to = 56, arcs[230].capacity = 0, arcs[230].cost = 0, arcs[230].flow = 0, arcs[230].mate = 78, 
 arcs[231].from = 73, arcs[231].to = 57, arcs[231].capacity = 0, arcs[231].cost = 0, arcs[231].flow = 0, arcs[231].mate = 79, 
 arcs[232].from = 64, arcs[232].to = 57, arcs[232].capacity = 0, arcs[232].cost = 0, arcs[232].flow = 0, arcs[232].mate = 80, 
 arcs[233].from = 75, arcs[233].to = 57, arcs[233].capacity = 0, arcs[233].cost = 0, arcs[233].flow = 0, arcs[233].mate = 81, 
 arcs[234].from = 80, arcs[234].to = 58, arcs[234].capacity = 0, arcs[234].cost = 0, arcs[234].flow = 0, arcs[234].mate = 82, 
 arcs[235].from = 65, arcs[235].to = 59, arcs[235].capacity = 0, arcs[235].cost = 0, arcs[235].flow = 0, arcs[235].mate = 83, 
 arcs[236].from = 82, arcs[236].to = 61, arcs[236].capacity = 0, arcs[236].cost = 0, arcs[236].flow = 0, arcs[236].mate = 84, 
 arcs[237].from = 73, arcs[237].to = 61, arcs[237].capacity = 0, arcs[237].cost = 0, arcs[237].flow = 0, arcs[237].mate = 85, 
 arcs[238].from = 78, arcs[238].to = 62, arcs[238].capacity = 0, arcs[238].cost = 0, arcs[238].flow = 0, arcs[238].mate = 86, 
 arcs[239].from = 69, arcs[239].to = 62, arcs[239].capacity = 0, arcs[239].cost = 0, arcs[239].flow = 0, arcs[239].mate = 87, 
 arcs[240].from = 80, arcs[240].to = 62, arcs[240].capacity = 0, arcs[240].cost = 0, arcs[240].flow = 0, arcs[240].mate = 88, 
 arcs[241].from = 85, arcs[241].to = 63, arcs[241].capacity = 0, arcs[241].cost = 0, arcs[241].flow = 0, arcs[241].mate = 89, 
 arcs[242].from = 70, arcs[242].to = 64, arcs[242].capacity = 0, arcs[242].cost = 0, arcs[242].flow = 0, arcs[242].mate = 90, 
 arcs[243].from = 87, arcs[243].to = 66, arcs[243].capacity = 0, arcs[243].cost = 0, arcs[243].flow = 0, arcs[243].mate = 91, 
 arcs[244].from = 78, arcs[244].to = 66, arcs[244].capacity = 0, arcs[244].cost = 0, arcs[244].flow = 0, arcs[244].mate = 92, 
 arcs[245].from = 83, arcs[245].to = 67, arcs[245].capacity = 0, arcs[245].cost = 0, arcs[245].flow = 0, arcs[245].mate = 93, 
 arcs[246].from = 74, arcs[246].to = 67, arcs[246].capacity = 0, arcs[246].cost = 0, arcs[246].flow = 0, arcs[246].mate = 94, 
 arcs[247].from = 85, arcs[247].to = 67, arcs[247].capacity = 0, arcs[247].cost = 0, arcs[247].flow = 0, arcs[247].mate = 95, 
 arcs[248].from = 90, arcs[248].to = 68, arcs[248].capacity = 0, arcs[248].cost = 0, arcs[248].flow = 0, arcs[248].mate = 96, 
 arcs[249].from = 75, arcs[249].to = 69, arcs[249].capacity = 0, arcs[249].cost = 0, arcs[249].flow = 0, arcs[249].mate = 97, 
 arcs[250].from = 92, arcs[250].to = 71, arcs[250].capacity = 0, arcs[250].cost = 0, arcs[250].flow = 0, arcs[250].mate = 98, 
 arcs[251].from = 83, arcs[251].to = 71, arcs[251].capacity = 0, arcs[251].cost = 0, arcs[251].flow = 0, arcs[251].mate = 99, 
 arcs[252].from = 88, arcs[252].to = 72, arcs[252].capacity = 0, arcs[252].cost = 0, arcs[252].flow = 0, arcs[252].mate = 100, 
 arcs[253].from = 79, arcs[253].to = 72, arcs[253].capacity = 0, arcs[253].cost = 0, arcs[253].flow = 0, arcs[253].mate = 101, 
 arcs[254].from = 90, arcs[254].to = 72, arcs[254].capacity = 0, arcs[254].cost = 0, arcs[254].flow = 0, arcs[254].mate = 102, 
 arcs[255].from = 95, arcs[255].to = 73, arcs[255].capacity = 0, arcs[255].cost = 0, arcs[255].flow = 0, arcs[255].mate = 103, 
 arcs[256].from = 80, arcs[256].to = 74, arcs[256].capacity = 0, arcs[256].cost = 0, arcs[256].flow = 0, arcs[256].mate = 104, 
 arcs[257].from = 97, arcs[257].to = 76, arcs[257].capacity = 0, arcs[257].cost = 0, arcs[257].flow = 0, arcs[257].mate = 105, 
 arcs[258].from = 88, arcs[258].to = 76, arcs[258].capacity = 0, arcs[258].cost = 0, arcs[258].flow = 0, arcs[258].mate = 106, 
 arcs[259].from = 93, arcs[259].to = 77, arcs[259].capacity = 0, arcs[259].cost = 0, arcs[259].flow = 0, arcs[259].mate = 107, 
 arcs[260].from = 84, arcs[260].to = 77, arcs[260].capacity = 0, arcs[260].cost = 0, arcs[260].flow = 0, arcs[260].mate = 108, 
 arcs[261].from = 95, arcs[261].to = 77, arcs[261].capacity = 0, arcs[261].cost = 0, arcs[261].flow = 0, arcs[261].mate = 109, 
 arcs[262].from = 100, arcs[262].to = 78, arcs[262].capacity = 0, arcs[262].cost = 0, arcs[262].flow = 0, arcs[262].mate = 110, 
 arcs[263].from = 85, arcs[263].to = 79, arcs[263].capacity = 0, arcs[263].cost = 0, arcs[263].flow = 0, arcs[263].mate = 111, 
 arcs[264].from = 1, arcs[264].to = 0, arcs[264].capacity = 0, arcs[264].cost = 0, arcs[264].flow = 0, arcs[264].mate = 112, 
 arcs[265].from = 6, arcs[265].to = 0, arcs[265].capacity = 0, arcs[265].cost = 0, arcs[265].flow = 0, arcs[265].mate = 113, 
 arcs[266].from = 11, arcs[266].to = 0, arcs[266].capacity = 0, arcs[266].cost = 0, arcs[266].flow = 0, arcs[266].mate = 114, 
 arcs[267].from = 16, arcs[267].to = 0, arcs[267].capacity = 0, arcs[267].cost = 0, arcs[267].flow = 0, arcs[267].mate = 115, 
 arcs[268].from = 21, arcs[268].to = 0, arcs[268].capacity = 0, arcs[268].cost = 0, arcs[268].flow = 0, arcs[268].mate = 116, 
 arcs[269].from = 26, arcs[269].to = 0, arcs[269].capacity = 0, arcs[269].cost = 0, arcs[269].flow = 0, arcs[269].mate = 117, 
 arcs[270].from = 31, arcs[270].to = 0, arcs[270].capacity = 0, arcs[270].cost = 0, arcs[270].flow = 0, arcs[270].mate = 118, 
 arcs[271].from = 36, arcs[271].to = 0, arcs[271].capacity = 0, arcs[271].cost = 0, arcs[271].flow = 0, arcs[271].mate = 119, 
 arcs[272].from = 41, arcs[272].to = 0, arcs[272].capacity = 0, arcs[272].cost = 0, arcs[272].flow = 0, arcs[272].mate = 120, 
 arcs[273].from = 46, arcs[273].to = 0, arcs[273].capacity = 0, arcs[273].cost = 0, arcs[273].flow = 0, arcs[273].mate = 121, 
 arcs[274].from = 51, arcs[274].to = 0, arcs[274].capacity = 0, arcs[274].cost = 0, arcs[274].flow = 0, arcs[274].mate = 122, 
 arcs[275].from = 56, arcs[275].to = 0, arcs[275].capacity = 0, arcs[275].cost = 0, arcs[275].flow = 0, arcs[275].mate = 123, 
 arcs[276].from = 61, arcs[276].to = 0, arcs[276].capacity = 0, arcs[276].cost = 0, arcs[276].flow = 0, arcs[276].mate = 124, 
 arcs[277].from = 66, arcs[277].to = 0, arcs[277].capacity = 0, arcs[277].cost = 0, arcs[277].flow = 0, arcs[277].mate = 125, 
 arcs[278].from = 71, arcs[278].to = 0, arcs[278].capacity = 0, arcs[278].cost = 0, arcs[278].flow = 0, arcs[278].mate = 126, 
 arcs[279].from = 76, arcs[279].to = 0, arcs[279].capacity = 0, arcs[279].cost = 0, arcs[279].flow = 0, arcs[279].mate = 127, 
 arcs[280].from = 81, arcs[280].to = 0, arcs[280].capacity = 0, arcs[280].cost = 0, arcs[280].flow = 0, arcs[280].mate = 128, 
 arcs[281].from = 86, arcs[281].to = 0, arcs[281].capacity = 0, arcs[281].cost = 0, arcs[281].flow = 0, arcs[281].mate = 129, 
 arcs[282].from = 91, arcs[282].to = 0, arcs[282].capacity = 0, arcs[282].cost = 0, arcs[282].flow = 0, arcs[282].mate = 130, 
 arcs[283].from = 96, arcs[283].to = 0, arcs[283].capacity = 0, arcs[283].cost = 0, arcs[283].flow = 0, arcs[283].mate = 131, 
 arcs[284].from = 101, arcs[284].to = 5, arcs[284].capacity = 0, arcs[284].cost = -5, arcs[284].flow = 0, arcs[284].mate = 132, 
 arcs[285].from = 101, arcs[285].to = 10, arcs[285].capacity = 0, arcs[285].cost = -10, arcs[285].flow = 0, arcs[285].mate = 133, 
 arcs[286].from = 101, arcs[286].to = 15, arcs[286].capacity = 0, arcs[286].cost = -20, arcs[286].flow = 0, arcs[286].mate = 134, 
 arcs[287].from = 101, arcs[287].to = 20, arcs[287].capacity = 0, arcs[287].cost = -40, arcs[287].flow = 0, arcs[287].mate = 135, 
 arcs[288].from = 101, arcs[288].to = 25, arcs[288].capacity = 0, arcs[288].cost = -80, arcs[288].flow = 0, arcs[288].mate = 136, 
 arcs[289].from = 101, arcs[289].to = 30, arcs[289].capacity = 0, arcs[289].cost = -160, arcs[289].flow = 0, arcs[289].mate = 137, 
 arcs[290].from = 101, arcs[290].to = 35, arcs[290].capacity = 0, arcs[290].cost = -320, arcs[290].flow = 0, arcs[290].mate = 138, 
 arcs[291].from = 101, arcs[291].to = 40, arcs[291].capacity = 0, arcs[291].cost = -640, arcs[291].flow = 0, arcs[291].mate = 139, 
 arcs[292].from = 101, arcs[292].to = 45, arcs[292].capacity = 0, arcs[292].cost = -1280, arcs[292].flow = 0, arcs[292].mate = 140, 
 arcs[293].from = 101, arcs[293].to = 50, arcs[293].capacity = 0, arcs[293].cost = -2560, arcs[293].flow = 0, arcs[293].mate = 141, 
 arcs[294].from = 101, arcs[294].to = 55, arcs[294].capacity = 0, arcs[294].cost = -5120, arcs[294].flow = 0, arcs[294].mate = 142, 
 arcs[295].from = 101, arcs[295].to = 60, arcs[295].capacity = 0, arcs[295].cost = -10240, arcs[295].flow = 0, arcs[295].mate = 143, 
 arcs[296].from = 101, arcs[296].to = 65, arcs[296].capacity = 0, arcs[296].cost = -20480, arcs[296].flow = 0, arcs[296].mate = 144, 
 arcs[297].from = 101, arcs[297].to = 70, arcs[297].capacity = 0, arcs[297].cost = -40960, arcs[297].flow = 0, arcs[297].mate = 145, 
 arcs[298].from = 101, arcs[298].to = 75, arcs[298].capacity = 0, arcs[298].cost = -81920, arcs[298].flow = 0, arcs[298].mate = 146, 
 arcs[299].from = 101, arcs[299].to = 80, arcs[299].capacity = 0, arcs[299].cost = -163840, arcs[299].flow = 0, arcs[299].mate = 147, 
 arcs[300].from = 101, arcs[300].to = 85, arcs[300].capacity = 0, arcs[300].cost = -327680, arcs[300].flow = 0, arcs[300].mate = 148, 
 arcs[301].from = 101, arcs[301].to = 90, arcs[301].capacity = 0, arcs[301].cost = -655360, arcs[301].flow = 0, arcs[301].mate = 149, 
 arcs[302].from = 101, arcs[302].to = 95, arcs[302].capacity = 0, arcs[302].cost = -1310720, arcs[302].flow = 0, arcs[302].mate = 150, 
 arcs[303].from = 101, arcs[303].to = 100, arcs[303].capacity = 0, arcs[303].cost = -2621440, arcs[303].flow = 0, arcs[303].mate = 151, 
